POINT_ID,LC0_Desc,BDsample_0,coarse_mas,BDfine_0_2,coarse_vol,,
,Land Cover (Eurostat),BDsample_0_20_2018,coarse_mass_fraction,BDfine_0_20_2018_approx,coarse_volume_fraction_approx,,
31602256,Cropland,1.222,0.02,1.208,0.009,,
31642144,Cropland,1.01,0.16,0.904,0.062,,
31662172,Cropland,0.967,0.17,0.856,0.063,,
31682218,Cropland,1.104,0.11,1.031,0.047,,
31682260,Cropland,1.47,0.11,1.395,0.062,,
31702250,Cropland,1.112,0.19,0.98,0.081,,
31702280,Cropland,1.17,0.16,1.059,0.072,,
31722110,Woodland,0.825,0.14,0.742,0.044,,
31722120,Shrubland,1.062,0.12,0.982,0.049,,
31722134,Cropland,1.043,0.18,0.921,0.072,,
31722156,Cropland,1.111,0.33,0.867,0.141,,
31722228,Cropland,1.206,0.07,1.159,0.032,,
31742108,Grassland,1.181,0.13,1.092,0.059,,
31742212,Cropland,1.325,0.05,1.292,0.025,,
31742280,Bareland,1.418,0.14,1.32,0.076,,
31762164,Cropland,1.192,0.03,1.172,0.014,,
31762214,Cropland,1.402,0.2,1.257,0.108,,
31782138,Grassland,1.131,0.24,0.96,0.104,,
31782238,Cropland,1.436,0.05,1.403,0.028,,
31782246,Cropland,1.246,0.2,1.102,0.096,,
31802196,Cropland,1.199,0.21,1.049,0.097,,
31802232,Cropland,1.277,0.1,1.209,0.049,,
31802268,Cropland,1.084,0.07,1.038,0.029,,
31842118,Grassland,1.127,0.23,0.963,0.1,,
31842178,Cropland,1.302,0.22,1.141,0.11,,
31842222,Cropland,1.447,0.04,1.421,0.022,,
31862134,Cropland,1.444,0.14,1.346,0.078,,
31862170,Cropland,1.229,0.03,1.209,0.014,,
31862210,Cropland,1.385,0.26,1.19,0.139,,
31862228,Cropland,1.258,0.03,1.238,0.015,,
31862260,Cropland,1.134,0.2,0.994,0.087,,
31882142,Bareland,1.068,0.22,0.916,0.09,,
31882258,Cropland,0.98,0.24,0.819,0.09,,
31902120,Woodland,1.058,0.22,0.906,0.089,,
31902138,Cropland,1.607,0.25,1.425,0.154,,
31902242,Cropland,1.278,0.05,1.245,0.025,,
31942200,Cropland,1.336,0.07,1.289,0.036,,
31962130,Bareland,1.524,0.21,1.372,0.123,,
31962306,Woodland,0.934,0.06,0.897,0.022,,
31982268,Shrubland,0.931,0.23,0.781,0.082,,
32002162,Cropland,1.153,0.13,1.064,0.058,,
32002166,Cropland,1.232,0.28,1.023,0.133,,
32002248,Cropland,1.18,0.24,1.006,0.109,,
32022132,Woodland,1.255,0.21,1.103,0.101,,
32022172,Cropland,1.115,0.2,0.975,0.086,,
32022276,Shrubland,1.231,0.4,0.911,0.189,,
32042128,Cropland,1.728,0.31,1.501,0.206,,
32042170,Cropland,1.114,0.18,0.99,0.077,,
32042180,Grassland,1.216,0.16,1.104,0.075,,
32062178,Bareland,1.318,0.19,1.181,0.096,,
32062244,Cropland,1.07,0.09,1.011,0.037,,
32082146,Shrubland,0.815,0.38,0.574,0.119,,
32082174,Grassland,1.304,0.15,1.199,0.075,,
32082228,Grassland,0.835,0.2,0.713,0.064,,
32102126,Bareland,1.458,0.19,1.321,0.107,,
32102154,Shrubland,1.025,0.33,0.789,0.13,,
32102244,Cropland,1.012,0.1,0.947,0.039,,
32102252,Bareland,1.111,0.36,0.84,0.154,,
32122142,Woodland,1.057,0.26,0.875,0.106,,
32142246,Grassland,1.052,0.1,0.986,0.04,,
32162134,Woodland,1.122,0.21,0.975,0.091,,
32182122,Shrubland,1.426,0.18,1.297,0.099,,
32182144,Shrubland,1.533,0.22,1.373,0.13,,
32202250,Cropland,1.345,0.04,1.318,0.021,,
32202258,Cropland,1.165,0.28,0.959,0.125,,
32202322,Shrubland,1.201,0.58,0.689,0.268,,
32222272,Bareland,1.431,0.07,1.384,0.039,,
32222300,Grassland,1.215,0.16,1.103,0.075,,
32242132,Shrubland,1.251,0.36,0.968,0.173,,
32242250,Shrubland,0.877,0.05,0.847,0.017,,
32242304,Cropland,1.252,0.21,1.1,0.101,,
32242312,Grassland,1.206,0.18,1.079,0.083,,
32262242,Grassland,0.958,0.11,0.888,0.041,,
32262300,Woodland,1.308,0.05,1.275,0.025,,
32262314,Grassland,1.068,0.13,0.981,0.053,,
32282230,Grassland,0.828,0.21,0.701,0.067,,
32282252,Cropland,1.327,0.06,1.286,0.031,,
32282302,Grassland,1.207,0.12,1.125,0.056,,
32302124,Shrubland,1.032,0.28,0.835,0.111,,
32302160,Cropland,1.546,0.16,1.435,0.095,,
32322300,Cropland,1.302,0.27,1.099,0.135,,
32322306,Cropland,1.381,0.27,1.176,0.143,,
32342124,Shrubland,1.028,0.26,0.848,0.103,,
32342152,Cropland,1.594,0.1,1.528,0.061,,
32342242,Cropland,1.389,0.07,1.341,0.037,,
32342286,Cropland,1.246,0.12,1.163,0.058,,
32362122,Shrubland,1.051,0.51,0.648,0.206,,
32362184,Woodland,0.952,0.18,0.836,0.066,,
32362256,Cropland,1.1,0.03,1.081,0.013,,
32402188,Woodland,0.914,0.07,0.871,0.025,,
32402210,Woodland,1.109,0.28,0.907,0.119,,
32402254,Cropland,1.132,0.01,1.126,0.004,,
32422124,Cropland,1.162,0.38,0.868,0.17,,
32422190,Grassland,1.126,0.08,1.073,0.035,,
32422232,Woodland,1.038,0.31,0.817,0.124,,
32442260,Cropland,1.149,0.02,1.136,0.009,,
32462150,Woodland,1.112,0.14,1.017,0.06,,
32462154,Woodland,1.406,0.05,1.373,0.027,,
32522116,Cropland,1.128,0.27,0.933,0.117,,
32522178,Woodland,0.985,0.11,0.914,0.042,,
32522272,Cropland,1.175,0.08,1.121,0.036,,
32562168,Woodland,1.112,0.09,1.052,0.038,,
32642154,Cropland,1.332,0.06,1.291,0.031,,
32662124,Cropland,1.214,0.35,0.943,0.163,,
32682102,Woodland,0.604,0.43,0.382,0.1,,
32682108,Shrubland,1.025,0.32,0.797,0.126,,
32682126,Cropland,1.287,0.24,1.11,0.119,,
32682144,Woodland,1.17,0.06,1.13,0.027,,
32682156,Grassland,1.001,0.07,0.957,0.027,,
32702142,Woodland,1.161,0.06,1.121,0.027,,
32702146,Woodland,1.144,0.01,1.138,0.004,,
32722098,Cropland,1.392,0.23,1.222,0.123,,
32722104,Grassland,1.183,0.14,1.086,0.064,,
32722108,Grassland,0.839,0.27,0.671,0.087,,
32722180,Woodland,0.863,0.03,0.846,0.01,,
32762098,Grassland,1.169,0.31,0.937,0.139,,
32782118,Cropland,1.072,0.21,0.927,0.087,,
32782150,Bareland,1.427,0.05,1.393,0.027,,
32802152,Cropland,1.344,0.02,1.33,0.01,,
32822154,Cropland,1.305,0.03,1.285,0.015,,
32842152,Cropland,1.183,0.03,1.163,0.014,,
32842164,Woodland,1.17,0.02,1.157,0.009,,
32862126,Bareland,1.218,0.22,1.059,0.103,,
32882178,Grassland,1.049,0.1,0.984,0.04,,
32902116,Woodland,1.084,0.03,1.064,0.013,,
32902134,Cropland,1.08,0.04,1.054,0.017,,
32902166,Grassland,1.285,0.06,1.244,0.03,,
32902270,Grassland,0.993,0.27,0.808,0.103,,
32922088,Shrubland,1.03,0.23,0.873,0.091,,
32922100,Cropland,1.103,0.09,1.043,0.038,,
32922142,Grassland,1.528,0.24,1.351,0.141,,
32962096,Cropland,1.311,0.07,1.264,0.035,,
32962124,Woodland,0.83,0.16,0.735,0.051,,
32962168,Cropland,1.27,0.06,1.229,0.029,,
32982084,Bareland,1.173,0.38,0.877,0.171,,
33002136,Cropland,1.267,0.03,1.247,0.015,,
33002172,Cropland,1.187,0.22,1.029,0.1,,
33022128,Grassland,1.376,0.18,1.247,0.095,,
33022146,Cropland,1.731,0.17,1.62,0.113,,
33042156,Cropland,1.435,0.04,1.408,0.022,,
33042166,Shrubland,0.976,0.07,0.932,0.026,,
33082116,Bareland,0.931,0.09,0.875,0.032,,
33122120,Cropland,1.171,0.3,0.948,0.135,,
33122156,Cropland,1.345,0.05,1.311,0.026,,
33182122,Cropland,1.189,0.09,1.128,0.041,,
33182158,Woodland,1.225,0.03,1.205,0.014,,
30261988,Cropland,1.529,0.14,1.433,0.082,,
30381978,Cropland,1.336,0.17,1.215,0.087,,
30462008,Grassland,1.612,0.19,1.48,0.118,,
30561964,Cropland,1.568,0.27,1.367,0.163,,
30561996,Cropland,1.273,0.18,1.145,0.088,,
30621992,Bareland,1.241,0.07,1.194,0.033,,
30761988,Cropland,1.109,0.16,1,0.068,,
30781994,Grassland,1.235,0.04,1.209,0.019,,
30801988,Cropland,1.134,0.11,1.06,0.048,,
30881910,Cropland,1.389,0.04,1.362,0.021,,
30901972,Cropland,1.306,0.28,1.094,0.141,,
30901990,Cropland,1.559,0.04,1.533,0.024,,
30981866,Cropland,1.37,0.13,1.279,0.068,,
31001850,Woodland,1.382,0.34,1.113,0.181,,
31021866,Cropland,1.202,0.08,1.148,0.037,,
31041882,Cropland,0.85,0.15,0.76,0.049,,
31081962,Bareland,1.262,0.18,1.133,0.087,,
31101964,Grassland,1.617,0.28,1.41,0.174,,
31141966,Cropland,1.678,0.08,1.628,0.052,,
31161848,Cropland,1.345,0.15,1.239,0.078,,
31201884,Grassland,1.059,0.23,0.9,0.094,,
31201952,Cropland,1.024,0.13,0.938,0.051,,
31261876,Bareland,1.155,0.14,1.059,0.062,,
31261890,Cropland,1.083,0.12,1.003,0.05,,
31281834,Cropland,1.638,0.2,1.499,0.126,,
31301872,Grassland,0.987,0.22,0.84,0.084,,
31301938,Cropland,0.889,0.3,0.693,0.103,,
31321900,Cropland,0.841,0.06,0.806,0.019,,
31341872,Cropland,1.078,0.26,0.894,0.108,,
31361850,Cropland,1.113,0.17,0.996,0.073,,
31361918,Bareland,1.023,0.15,0.924,0.059,,
31361940,Cropland,0.947,0.22,0.803,0.08,,
31381934,Cropland,0.779,0.16,0.687,0.048,,
31401864,Cropland,1.211,0.11,1.135,0.051,,
31421824,Bareland,0.968,0.21,0.83,0.078,,
31421950,Cropland,0.86,0.17,0.756,0.056,,
31441882,Grassland,0.911,0.26,0.742,0.091,,
31461986,Cropland,1.309,0.11,1.233,0.055,,
31501858,Cropland,1.244,0.52,0.795,0.249,,
31501886,Cropland,1.11,0.16,1.001,0.068,,
31501930,Bareland,1.073,0.05,1.041,0.021,,
31521826,Cropland,1.196,0.18,1.069,0.083,,
31521920,Cropland,1.404,0.17,1.283,0.092,,
31541840,Cropland,0.891,0.06,0.855,0.021,,
31541994,Artificial land,1.229,0.04,1.203,0.019,,
31561826,Woodland,1.137,0.23,0.973,0.101,,
31561880,Bareland,1.088,0.12,1.008,0.05,,
31561934,Cropland,1.034,0.06,0.995,0.024,,
31561952,Shrubland,0.701,0.06,0.67,0.016,,
31561978,Cropland,0.799,0.16,0.706,0.049,,
31561992,Cropland,1.321,0.08,1.267,0.041,,
31581972,Bareland,0.733,0.11,0.673,0.031,,
31601976,Cropland,1.123,0.02,1.11,0.009,,
31621858,Bareland,1.142,0.23,0.978,0.101,,
31621930,Cropland,0.874,0.18,0.762,0.06,,
31621980,Cropland,0.732,0.03,0.716,0.008,,
31641834,Cropland,1.213,0.1,1.145,0.047,,
31641838,Cropland,1.104,0.13,1.017,0.055,,
31641870,Bareland,1.214,0.12,1.131,0.056,,
31661818,Cropland,1.127,0.15,1.025,0.065,,
31661880,Bareland,1.051,0.2,0.914,0.081,,
31681822,Cropland,1.185,0.34,0.926,0.155,,
31681858,Cropland,1.339,0.25,1.153,0.129,,
31681918,Cropland,1.062,0.09,1.003,0.037,,
31701848,Cropland,1.289,0.05,1.255,0.025,,
31701854,Cropland,1.186,0.23,1.02,0.105,,
31721930,Cropland,0.773,0.04,0.751,0.012,,
31721966,Cropland,0.799,0.23,0.662,0.071,,
31721984,Cropland,0.83,0.08,0.783,0.026,,
31761882,Cropland,1.151,0.03,1.131,0.013,,
31781976,Cropland,0.559,0.18,0.476,0.039,,
31801846,Cropland,1.202,0.1,1.134,0.046,,
31801858,Cropland,1.134,0.09,1.074,0.039,,
31801864,Cropland,1.136,0.23,0.972,0.1,,
31801876,Bareland,1.142,0.13,1.053,0.057,,
31801908,Bareland,1.215,0.02,1.202,0.009,,
31841902,Cropland,1.074,0.04,1.048,0.017,,
31861828,Bareland,1.035,0.19,0.907,0.076,,
31861900,Bareland,1.148,0.15,1.045,0.066,,
31862074,Cropland,1.289,0.45,0.913,0.223,,
31881848,Grassland,1.073,0.12,0.993,0.05,,
31881898,Cropland,1.292,0.08,1.238,0.04,,
31881944,Cropland,0.898,0.31,0.694,0.107,,
31901858,Cropland,1.071,0.21,0.926,0.087,,
31901900,Bareland,0.957,0.09,0.901,0.033,,
31901958,Cropland,0.912,0.14,0.824,0.049,,
31902066,Bareland,1.411,0.33,1.152,0.179,,
31921978,Cropland,0.72,0.05,0.693,0.014,,
31961968,Bareland,0.673,0.17,0.584,0.044,,
31962076,Grassland,1.306,0.15,1.201,0.075,,
31981858,Cropland,1.179,0.12,1.097,0.054,,
32001860,Bareland,1.055,0.19,0.926,0.077,,
32021898,Cropland,1.074,0.05,1.041,0.021,,
32021944,Cropland,1.02,0.18,0.899,0.071,,
32022010,Cropland,1.272,0.14,1.174,0.068,,
32041894,Cropland,1.032,0.08,0.981,0.032,,
32041972,Cropland,1.566,0.29,1.347,0.175,,
32042030,Cropland,1.411,0.22,1.249,0.119,,
32042062,Cropland,1.594,0.11,1.521,0.067,,
32061916,Grassland,0.875,0.04,0.851,0.013,,
32062016,Cropland,1.074,0.09,1.015,0.037,,
32081958,Cropland,1.443,0.06,1.403,0.033,,
32082012,Cropland,1.107,0.26,0.921,0.111,,
32101880,Bareland,1.116,0.12,1.035,0.052,,
32102006,Cropland,1.244,0.16,1.132,0.077,,
32102064,Cropland,1.497,0.11,1.422,0.063,,
32121918,Grassland,1.459,0.09,1.398,0.051,,
32141874,Bareland,1.072,0.44,0.733,0.181,,
32141946,Cropland,1.357,0.2,1.212,0.104,,
32142000,Bareland,1.008,0.13,0.923,0.05,,
32142004,Cropland,0.927,0.23,0.778,0.082,,
32142066,Cropland,1.41,0.2,1.265,0.108,,
32142076,Cropland,1.166,0.29,0.952,0.13,,
32161894,Bareland,1.027,0.11,0.956,0.043,,
32161998,Grassland,1.201,0.13,1.112,0.06,,
32162002,Cropland,1.463,0.24,1.285,0.135,,
32162062,Cropland,1.216,0.1,1.148,0.047,,
32181834,Grassland,1.281,0.23,1.112,0.113,,
32181856,Bareland,1.198,0.31,0.964,0.143,,
32181892,Cropland,1.013,0.08,0.962,0.031,,
32181928,Cropland,1.286,0.23,1.117,0.114,,
32182014,Cropland,1.213,0.22,1.054,0.103,,
32202010,Cropland,1.004,0.2,0.87,0.077,,
32202034,Cropland,1.118,0.15,1.015,0.064,,
32221796,Cropland,1.373,0.45,0.991,0.238,,
32221966,Bareland,1.263,0.14,1.165,0.068,,
32222012,Woodland,0.976,0.18,0.858,0.068,,
32241830,Bareland,1.299,0.3,1.069,0.15,,
32241952,Bareland,1.375,0.12,1.292,0.063,,
32241980,Cropland,1.318,0.3,1.088,0.152,,
32242006,Cropland,1.26,0.22,1.1,0.107,,
32262048,Cropland,1.116,0.26,0.93,0.112,,
32262092,Grassland,1.274,0.12,1.191,0.059,,
32262102,Shrubland,0.449,0.28,0.34,0.048,,
32281848,Cropland,1.145,0.47,0.765,0.207,,
32281852,Cropland,1.277,0.41,0.943,0.201,,
32281920,Cropland,1.296,0.05,1.262,0.025,,
32281970,Cropland,1.289,0.07,1.242,0.035,,
32301972,Cropland,1.592,0.06,1.553,0.037,,
32302008,Grassland,1.367,0.39,1.049,0.205,,
32321760,Shrubland,1.031,0.12,0.952,0.048,,
32321928,Cropland,1.336,0.06,1.296,0.031,,
32341804,Woodland,1.398,0.37,1.099,0.199,,
32341872,Cropland,1.195,0.32,0.952,0.147,,
32341984,Cropland,0.973,0.12,0.896,0.045,,
32341990,Cropland,1.418,0.04,1.392,0.022,,
32342056,Cropland,1.196,0.42,0.86,0.193,,
32342110,Grassland,1.061,0.38,0.778,0.155,,
32361928,Cropland,1.091,0.11,1.018,0.046,,
32382024,Grassland,1.495,0.23,1.327,0.132,,
32382106,Shrubland,0.893,0.27,0.718,0.093,,
32401786,Woodland,1.23,0.06,1.19,0.028,,
32401822,Woodland,1.161,0.16,1.05,0.071,,
32401828,Woodland,0.746,0.19,0.639,0.055,,
32401886,Cropland,1.239,0.16,1.126,0.076,,
32401984,Artificial land,1.267,0.09,1.206,0.044,,
32402074,Shrubland,1.265,0.19,1.129,0.092,,
32402080,Shrubland,1.47,0.42,1.118,0.237,,
32421826,Cropland,1.081,0.22,0.928,0.091,,
32421848,Woodland,1.066,0.35,0.809,0.144,,
32421926,Cropland,1.163,0.08,1.11,0.036,,
32421998,Cropland,1.351,0.09,1.289,0.047,,
32422106,Woodland,1.022,0.38,0.745,0.149,,
32442092,Woodland,0.804,0.13,0.729,0.04,,
32461888,Cropland,1.27,0.19,1.134,0.093,,
32461916,Cropland,1.303,0.21,1.15,0.105,,
32462108,Shrubland,0.852,0.29,0.668,0.095,,
32481818,Woodland,0.789,0.34,0.58,0.103,,
32481828,Cropland,1.307,0.63,0.708,0.317,,
32481972,Cropland,1.383,0.05,1.349,0.027,,
32501860,Cropland,1.251,0.32,1.005,0.154,,
32501940,Cropland,1.428,0.17,1.307,0.093,,
32501958,Cropland,1.345,0.18,1.216,0.093,,
32502018,Bareland,1.451,0.17,1.331,0.095,,
32521894,Cropland,1.391,0.11,1.315,0.059,,
32521900,Cropland,1.604,0.17,1.487,0.105,,
32521936,Cropland,1.411,0.2,1.266,0.109,,
32521944,Cropland,1.414,0.13,1.323,0.071,,
32522016,Cropland,1.524,0.16,1.413,0.094,,
32522074,Woodland,1.096,0.13,1.008,0.055,,
32561908,Cropland,1.288,0.17,1.167,0.084,,
32582066,Shrubland,1.223,0.1,1.155,0.047,,
32582074,Shrubland,1.222,0.15,1.117,0.07,,
32601880,Cropland,1.2,0.19,1.065,0.088,,
32601908,Cropland,1.285,0.03,1.265,0.015,,
32601974,Woodland,1.051,0.2,0.915,0.081,,
32621810,Woodland,1.007,0.33,0.774,0.128,,
32621858,Bareland,1.4,0.22,1.239,0.118,,
32621882,Cropland,1.265,0.08,1.21,0.039,,
32621922,Cropland,1.396,0.06,1.355,0.032,,
32621954,Cropland,1.421,0.09,1.36,0.049,,
32621966,Shrubland,1.243,0.17,1.122,0.081,,
32641866,Cropland,1.223,0.26,1.031,0.122,,
32641952,Cropland,1.308,0.04,1.281,0.02,,
32661818,Shrubland,1.226,0.19,1.09,0.09,,
32681814,Woodland,0.905,0.4,0.631,0.139,,
32681868,Cropland,1.188,0.29,0.972,0.132,,
32681896,Cropland,1.28,0.04,1.253,0.02,,
32701818,Grassland,0.875,0.44,0.575,0.148,,
32701918,Cropland,1.29,0.1,1.222,0.05,,
32701972,Woodland,0.876,0.4,0.607,0.135,,
32721856,Cropland,1.627,0.25,1.447,0.156,,
32721860,Cropland,1.305,0.2,1.16,0.1,,
32721874,Cropland,1.572,0.12,1.492,0.073,,
32721968,Woodland,1.149,0.12,1.068,0.053,,
32741830,Cropland,1.301,0.05,1.267,0.025,,
32741848,Cropland,1.32,0.46,0.93,0.234,,
32742034,Woodland,0.751,0.22,0.625,0.064,,
32761948,Bareland,1.548,0.13,1.459,0.077,,
32761976,Cropland,1.354,0.06,1.313,0.031,,
32781818,Cropland,1.362,0.34,1.093,0.178,,
32801810,Cropland,1.444,0.21,1.291,0.117,,
32802074,Shrubland,1.155,0.1,1.087,0.044,,
32821870,Cropland,1.287,0.3,1.058,0.148,,
32821942,Shrubland,1.091,0.12,1.011,0.05,,
32821946,Grassland,0.949,0.16,0.847,0.058,,
32822060,Woodland,0.859,0.14,0.774,0.046,,
32841864,Cropland,1.436,0.17,1.315,0.094,,
32842038,Cropland,1.241,0.23,1.073,0.11,,
32861814,Cropland,1.309,0.13,1.218,0.065,,
32861850,Cropland,1.29,0.21,1.138,0.104,,
32862036,Woodland,0.922,0.08,0.873,0.028,,
32901878,Cropland,1.307,0.18,1.178,0.09,,
32901910,Cropland,1.276,0.13,1.185,0.064,,
32901942,Woodland,1.123,0.16,1.013,0.069,,
32901968,Woodland,1.004,0.28,0.811,0.108,,
32902000,Woodland,1.109,0.15,1.007,0.064,,
32902062,Woodland,0.913,0.22,0.772,0.077,,
32902068,Shrubland,1.316,0.13,1.225,0.066,,
32941940,Woodland,0.796,0.42,0.529,0.129,,
32961790,Cropland,1.5,0.14,1.403,0.081,,
32981822,Cropland,1.636,0.27,1.439,0.17,,
32981868,Cropland,1.112,0.34,0.859,0.145,,
33001938,Woodland,1.156,0.05,1.123,0.022,,
33002010,Woodland,1.281,0.19,1.145,0.094,,
33022016,Woodland,0.978,0.31,0.764,0.117,,
33042072,Shrubland,0.879,0.2,0.754,0.068,,
33061972,Woodland,1.373,0.19,1.236,0.1,,
33062008,Grassland,0.862,0.44,0.565,0.146,,
33062038,Woodland,0.847,0.15,0.756,0.049,,
33062044,Woodland,0.917,0.27,0.739,0.095,,
33062062,Cropland,0.964,0.21,0.826,0.078,,
33062080,Woodland,0.946,0.29,0.751,0.106,,
33081874,Grassland,1.212,0.19,1.077,0.089,,
33081892,Grassland,1.387,0.09,1.326,0.048,,
33102006,Shrubland,0.971,0.23,0.818,0.086,,
33102046,Woodland,1.024,0.09,0.966,0.035,,
33122048,Woodland,0.917,0.22,0.775,0.078,,
33141808,Cropland,1.296,0.17,1.175,0.085,,
33161828,Cropland,1.623,0.1,1.558,0.062,,
33162048,Cropland,1.214,0.07,1.167,0.033,,
33162080,Woodland,1.112,0.32,0.876,0.137,,
33181812,Cropland,1.354,0.37,1.056,0.193,,
33182050,Cropland,1.048,0.12,0.969,0.048,,
33182064,Cropland,1.076,0.15,0.975,0.062,,
33202038,Woodland,1.056,0.08,1.004,0.032,,
33221806,Grassland,1.38,0.33,1.12,0.175,,
33222072,Cropland,1.149,0.22,0.993,0.097,,
33222076,Shrubland,1.267,0.15,1.162,0.073,,
33241828,Grassland,1.354,0.08,1.3,0.042,,
33261874,Bareland,1.25,0.37,0.958,0.178,,
33261978,Woodland,0.91,0.41,0.627,0.144,,
33281826,Bareland,1.366,0.23,1.196,0.121,,
33301858,Cropland,1.248,0.16,1.136,0.077,,
33301954,Woodland,1.51,0.1,1.443,0.058,,
33322034,Bareland,1.118,0.12,1.037,0.052,,
33322042,Cropland,1.096,0.2,0.958,0.084,,
33341832,Woodland,1.27,0.31,1.032,0.151,,
33342038,Bareland,1.04,0.14,0.947,0.056,,
33342062,Bareland,1.447,0.09,1.386,0.05,,
33362046,Woodland,1.685,0.22,1.533,0.143,,
33362060,Shrubland,1.102,0.18,0.978,0.076,,
33442040,Cropland,1.308,0.29,1.087,0.146,,
33461826,Cropland,1.363,0.16,1.25,0.084,,
33481922,Woodland,1.311,0.1,1.242,0.05,,
33541946,Woodland,1.327,0.21,1.174,0.107,,
33641826,Grassland,1.333,0.19,1.196,0.097,,
28621900,Cropland,1.208,0.29,0.991,0.135,,
28681916,Cropland,1.496,0.13,1.406,0.075,,
28721932,Cropland,1.589,0.19,1.456,0.116,,
28761906,Bareland,1.188,0.19,1.054,0.087,,
28901850,Cropland,1.004,0.24,0.841,0.093,,
28921890,Grassland,1.233,0.58,0.714,0.275,,
28941888,Cropland,1.242,0.16,1.13,0.076,,
29041888,Cropland,1.23,0.27,1.029,0.128,,
29181908,Bareland,1.253,0.17,1.133,0.082,,
29261832,Bareland,1.217,0.1,1.149,0.047,,
29281840,Cropland,1.238,0.04,1.211,0.019,,
29482076,Woodland,0.804,0.48,0.491,0.148,,
29541836,Bareland,1.104,0.33,0.86,0.14,,
29541908,Bareland,1.227,0.23,1.059,0.108,,
29621878,Grassland,1.209,0.12,1.126,0.056,,
29701918,Bareland,0.933,0.14,0.844,0.05,,
29701972,Grassland,1.312,0.07,1.264,0.035,,
29721970,Grassland,1.071,0.05,1.039,0.021,,
29761960,Woodland,1.03,0.13,0.945,0.052,,
29762042,Woodland,0.817,0.16,0.723,0.05,,
29941866,Woodland,1.178,0.2,1.036,0.091,,
29981914,Grassland,1.456,0.22,1.295,0.123,,
35042884,Cropland,1.284,0.06,1.244,0.03,,
35062950,Grassland,1.101,0.08,1.048,0.034,,
35382858,Grassland,1.255,0.04,1.229,0.019,,
35503514,Grassland,0.733,0.3,0.561,0.085,,
35562696,Cropland,0.812,0.13,0.736,0.041,,
35042052,Cropland,1.08,0.05,1.047,0.021,,
35242112,Cropland,1.242,0.15,1.137,0.072,,
35262010,Grassland,1.063,0.17,0.948,0.07,,
35262100,Cropland,1.285,0.07,1.238,0.035,,
35282092,Cropland,1.379,0.06,1.338,0.032,,
35302114,Cropland,1.407,0.07,1.36,0.038,,
35342068,Cropland,1.559,0.1,1.492,0.06,,
35382120,Cropland,1.25,0.07,1.202,0.034,,
35402092,Cropland,1.474,0.07,1.427,0.04,,
35462116,Cropland,1.148,0.18,1.023,0.079,,
35502098,Cropland,1.445,0.09,1.384,0.05,,
35562112,Cropland,1.497,0.21,1.345,0.121,,
35582196,Woodland,0.705,0.35,0.506,0.095,,
35602122,Cropland,1.359,0.04,1.332,0.021,,
35642110,Cropland,1.433,0.06,1.393,0.033,,
35662070,Woodland,1.047,0.12,0.968,0.048,,
35702140,Woodland,0.964,0.2,0.833,0.074,,
35702180,Woodland,1.057,0.08,1.005,0.033,,
35702222,Grassland,1.139,0.1,1.072,0.044,,
35742112,Cropland,1.316,0.03,1.296,0.015,,
35782180,Woodland,0.93,0.21,0.794,0.075,,
35802082,Cropland,1.39,0.32,1.14,0.171,,
35842124,Cropland,1.433,0.08,1.379,0.044,,
35862116,Cropland,1.271,0.14,1.173,0.068,,
35882060,Cropland,1.531,0.06,1.492,0.035,,
35882194,Woodland,0.903,0.37,0.652,0.128,,
35922084,Cropland,1.552,0.16,1.441,0.095,,
35922162,Woodland,0.942,0.45,0.619,0.163,,
35922202,Grassland,1.338,0.46,0.946,0.237,,
35922210,Woodland,1.233,0.39,0.922,0.185,,
35942062,Cropland,1.296,0.14,1.198,0.07,,
35982096,Cropland,1.363,0.22,1.201,0.115,,
35982118,Cropland,1.391,0.06,1.35,0.032,,
35982132,Cropland,1.537,0.04,1.511,0.024,,
36022114,Cropland,1.343,0.24,1.165,0.124,,
36042102,Cropland,1.306,0.14,1.208,0.07,,
36062060,Cropland,1.718,0.06,1.681,0.04,,
36162114,Grassland,1.449,0.24,1.271,0.134,,
36282144,Woodland,1.01,0.26,0.831,0.101,,
36342154,Grassland,0.517,0.51,0.282,0.101,,
36362146,Woodland,1.184,0.39,0.878,0.178,,
36362152,Woodland,0.577,0.15,0.507,0.033,,
36422180,Shrubland,1.017,0.38,0.741,0.149,,
36442160,Woodland,1.429,0.43,1.066,0.236,,
36462156,Shrubland,1.666,0.32,1.425,0.205,,
36482182,Grassland,0.909,0.52,0.533,0.182,,
36602158,Grassland,1.252,0.27,1.051,0.13,,
36722164,Woodland,1.188,0.57,0.69,0.26,,
36762164,Woodland,1.239,0.33,0.985,0.157,,
36922168,Grassland,1.41,0.38,1.101,0.206,,
37262116,Cropland,1.427,0.08,1.373,0.044,,
37322140,Cropland,1.578,0.08,1.525,0.049,,
37422160,Cropland,1.465,0.06,1.425,0.034,,
37462124,Bareland,1.574,0.2,1.432,0.121,,
37502154,Cropland,1.684,0.13,1.599,0.084,,
33601746,Cropland,0.935,0.1,0.872,0.036,,
33641952,Cropland,1.446,0.17,1.325,0.095,,
33961792,Grassland,0.953,0.05,0.922,0.018,,
34021832,Cropland,1.378,0.05,1.345,0.027,,
34121886,Cropland,1.411,0.07,1.364,0.038,,
34141774,Grassland,0.935,0.14,0.846,0.05,,
34201876,Cropland,1.443,0.07,1.396,0.039,,
